#sequencies, Sigma, #items_per_sequence, #distinct_per_sequence, #occurence_on_sequence, Overall_Accur, #minPredictionRario, splitMethod, splitLength, noiseRatio, DatasetName
5000,20,59.1826,16.5418,3.57776058228246,0.5492,3.0,1,0.8,0.1,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,3.0,1,0.8,0.1,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.4189453,3.0,1,0.8,0.1,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.2858,3.0,1,0.8,0.1,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.875,3.0,1,0.8,0.1,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1186,3.0,1,0.8,0.1,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3268,3.0,1,0.8,0.1,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,3.0,1,0.8,0.1,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1516,3.0,1,0.8,0.1,SPICE15
4865,494,11.227955,11.227955,1.0,0.3204522,3.0,1,0.9,0.1,BMS
730,267,93.00411,51.994522,1.78872905469491,0.27260274,3.0,1,0.9,0.1,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5406,3.0,1,0.9,0.1,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.001013582,3.0,1,0.9,0.1,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,3.0,1,0.9,0.1,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.36304444,3.0,1,0.9,0.1,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1844,3.0,1,0.9,0.1,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,3.0,1,0.9,0.1,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,3.0,1,0.9,0.1,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,3.0,1,0.9,0.1,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,3.0,1,0.9,0.1,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5550062,3.0,1,0.9,0.1,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,3.0,1,0.9,0.1,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,3.0,1,0.9,0.1,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,3.0,1,0.9,0.1,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,3.0,1,0.9,0.1,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.4189453,3.0,1,0.9,0.1,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.287,3.0,1,0.9,0.1,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8716,3.0,1,0.9,0.1,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1188,3.0,1,0.9,0.1,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.324,3.0,1,0.9,0.1,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,3.0,1,0.9,0.1,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1524,3.0,1,0.9,0.1,SPICE15
4865,494,11.227955,11.227955,1.0,0.32271326,4.0,1,0.1,0.1,BMS
730,267,93.00411,51.994522,1.78872905469491,0.27945206,4.0,1,0.1,0.1,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5396,4.0,1,0.1,0.1,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.0014190148,4.0,1,0.1,0.1,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,4.0,1,0.1,0.1,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.3632222,4.0,1,0.1,0.1,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.184,4.0,1,0.1,0.1,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,4.0,1,0.1,0.1,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,4.0,1,0.1,0.1,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,4.0,1,0.1,0.1,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,4.0,1,0.1,0.1,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.55480015,4.0,1,0.1,0.1,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,4.0,1,0.1,0.1,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,4.0,1,0.1,0.1,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,4.0,1,0.1,0.1,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,4.0,1,0.1,0.1,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41870117,4.0,1,0.1,0.1,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.2884,4.0,1,0.1,0.1,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.872,4.0,1,0.1,0.1,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1186,4.0,1,0.1,0.1,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3296,4.0,1,0.1,0.1,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,4.0,1,0.1,0.1,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.151,4.0,1,0.1,0.1,SPICE15
4865,494,11.227955,11.227955,1.0,0.31963,4.0,1,0.2,0.1,BMS
730,267,93.00411,51.994522,1.78872905469491,0.27260274,4.0,1,0.2,0.1,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.539,4.0,1,0.2,0.1,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.0014190148,4.0,1,0.2,0.1,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,4.0,1,0.2,0.1,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.3633111,4.0,1,0.2,0.1,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.184,4.0,1,0.2,0.1,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,4.0,1,0.2,0.1,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,4.0,1,0.2,0.1,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,4.0,1,0.2,0.1,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,4.0,1,0.2,0.1,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5539761,4.0,1,0.2,0.1,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,4.0,1,0.2,0.1,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,4.0,1,0.2,0.1,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,4.0,1,0.2,0.1,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,4.0,1,0.2,0.1,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41870117,4.0,1,0.2,0.1,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.288,4.0,1,0.2,0.1,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8734,4.0,1,0.2,0.1,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.119,4.0,1,0.2,0.1,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.332,4.0,1,0.2,0.1,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,4.0,1,0.2,0.1,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.15,4.0,1,0.2,0.1,SPICE15
4865,494,11.227955,11.227955,1.0,0.31942445,4.0,1,0.3,0.1,BMS
730,267,93.00411,51.994522,1.78872905469491,0.27671233,4.0,1,0.3,0.1,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5402,4.0,1,0.3,0.1,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.0012162984,4.0,1,0.3,0.1,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,4.0,1,0.3,0.1,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.3624,4.0,1,0.3,0.1,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1846,4.0,1,0.3,0.1,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,4.0,1,0.3,0.1,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,4.0,1,0.3,0.1,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,4.0,1,0.3,0.1,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,4.0,1,0.3,0.1,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5515039,4.0,1,0.3,0.1,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,4.0,1,0.3,0.1,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,4.0,1,0.3,0.1,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,4.0,1,0.3,0.1,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,4.0,1,0.3,0.1,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41845703,4.0,1,0.3,0.1,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.288,4.0,1,0.3,0.1,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.873,4.0,1,0.3,0.1,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1194,4.0,1,0.3,0.1,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.326,4.0,1,0.3,0.1,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,4.0,1,0.3,0.1,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.15,4.0,1,0.3,0.1,SPICE15
4865,494,11.227955,11.227955,1.0,0.31963,4.0,1,0.4,0.1,BMS
730,267,93.00411,51.994522,1.78872905469491,0.27260274,4.0,1,0.4,0.1,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.539,4.0,1,0.4,0.1,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,8.108656E-4,4.0,1,0.4,0.1,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,4.0,1,0.4,0.1,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.36242223,4.0,1,0.4,0.1,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1824,4.0,1,0.4,0.1,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,4.0,1,0.4,0.1,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,4.0,1,0.4,0.1,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,4.0,1,0.4,0.1,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,4.0,1,0.4,0.1,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5550062,4.0,1,0.4,0.1,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,4.0,1,0.4,0.1,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,4.0,1,0.4,0.1,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,4.0,1,0.4,0.1,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,4.0,1,0.4,0.1,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.4189453,4.0,1,0.4,0.1,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.2874,4.0,1,0.4,0.1,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8726,4.0,1,0.4,0.1,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1188,4.0,1,0.4,0.1,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3288,4.0,1,0.4,0.1,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,4.0,1,0.4,0.1,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1516,4.0,1,0.4,0.1,SPICE15
4865,494,11.227955,11.227955,1.0,0.32147995,4.0,1,0.5,0.1,BMS
730,267,93.00411,51.994522,1.78872905469491,0.27945206,4.0,1,0.5,0.1,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5394,4.0,1,0.5,0.1,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.0012162984,4.0,1,0.5,0.1,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,4.0,1,0.5,0.1,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.36366665,4.0,1,0.5,0.1,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1842,4.0,1,0.5,0.1,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,4.0,1,0.5,0.1,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,4.0,1,0.5,0.1,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,4.0,1,0.5,0.1,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,4.0,1,0.5,0.1,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.55377007,4.0,1,0.5,0.1,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,4.0,1,0.5,0.1,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,4.0,1,0.5,0.1,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,4.0,1,0.5,0.1,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,4.0,1,0.5,0.1,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41845703,4.0,1,0.5,0.1,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.2874,4.0,1,0.5,0.1,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8712,4.0,1,0.5,0.1,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.119,4.0,1,0.5,0.1,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.329,4.0,1,0.5,0.1,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,4.0,1,0.5,0.1,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1508,4.0,1,0.5,0.1,SPICE15
4865,494,11.227955,11.227955,1.0,0.31983557,4.0,1,0.6,0.1,BMS
730,267,93.00411,51.994522,1.78872905469491,0.2739726,4.0,1,0.6,0.1,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5392,4.0,1,0.6,0.1,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.0012162984,4.0,1,0.6,0.1,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,4.0,1,0.6,0.1,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.36282223,4.0,1,0.6,0.1,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1856,4.0,1,0.6,0.1,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,4.0,1,0.6,0.1,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,4.0,1,0.6,0.1,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,4.0,1,0.6,0.1,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,4.0,1,0.6,0.1,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.55274004,4.0,1,0.6,0.1,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,4.0,1,0.6,0.1,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,4.0,1,0.6,0.1,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,4.0,1,0.6,0.1,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,4.0,1,0.6,0.1,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41845703,4.0,1,0.6,0.1,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.2866,4.0,1,0.6,0.1,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8734,4.0,1,0.6,0.1,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1188,4.0,1,0.6,0.1,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.327,4.0,1,0.6,0.1,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,4.0,1,0.6,0.1,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1508,4.0,1,0.6,0.1,SPICE15
4865,494,11.227955,11.227955,1.0,0.32353547,4.0,1,0.7,0.1,BMS
730,267,93.00411,51.994522,1.78872905469491,0.27534246,4.0,1,0.7,0.1,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.539,4.0,1,0.7,0.1,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.001013582,4.0,1,0.7,0.1,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,4.0,1,0.7,0.1,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.36313334,4.0,1,0.7,0.1,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1846,4.0,1,0.7,0.1,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,4.0,1,0.7,0.1,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,4.0,1,0.7,0.1,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,4.0,1,0.7,0.1,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,4.0,1,0.7,0.1,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.553152,4.0,1,0.7,0.1,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,4.0,1,0.7,0.1,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,4.0,1,0.7,0.1,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,4.0,1,0.7,0.1,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,4.0,1,0.7,0.1,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41870117,4.0,1,0.7,0.1,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.287,4.0,1,0.7,0.1,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8736,4.0,1,0.7,0.1,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1186,4.0,1,0.7,0.1,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.325,4.0,1,0.7,0.1,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,4.0,1,0.7,0.1,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1502,4.0,1,0.7,0.1,SPICE15
4865,494,11.227955,11.227955,1.0,0.3188078,4.0,1,0.8,0.1,BMS
730,267,93.00411,51.994522,1.78872905469491,0.27671233,4.0,1,0.8,0.1,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5412,4.0,1,0.8,0.1,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.0012162984,4.0,1,0.8,0.1,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,4.0,1,0.8,0.1,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.36253333,4.0,1,0.8,0.1,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1848,4.0,1,0.8,0.1,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,4.0,1,0.8,0.1,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,4.0,1,0.8,0.1,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,4.0,1,0.8,0.1,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,4.0,1,0.8,0.1,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.55294603,4.0,1,0.8,0.1,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,4.0,1,0.8,0.1,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,4.0,1,0.8,0.1,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,4.0,1,0.8,0.1,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,4.0,1,0.8,0.1,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.4189453,4.0,1,0.8,0.1,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.2868,4.0,1,0.8,0.1,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8734,4.0,1,0.8,0.1,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.119,4.0,1,0.8,0.1,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.329,4.0,1,0.8,0.1,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,4.0,1,0.8,0.1,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1512,4.0,1,0.8,0.1,SPICE15
4865,494,11.227955,11.227955,1.0,0.32189107,4.0,1,0.9,0.1,BMS
730,267,93.00411,51.994522,1.78872905469491,0.2739726,4.0,1,0.9,0.1,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5404,4.0,1,0.9,0.1,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,6.081492E-4,4.0,1,0.9,0.1,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,4.0,1,0.9,0.1,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.36257777,4.0,1,0.9,0.1,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1842,4.0,1,0.9,0.1,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,4.0,1,0.9,0.1,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,4.0,1,0.9,0.1,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,4.0,1,0.9,0.1,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,4.0,1,0.9,0.1,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.553152,4.0,1,0.9,0.1,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,4.0,1,0.9,0.1,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,4.0,1,0.9,0.1,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,4.0,1,0.9,0.1,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,4.0,1,0.9,0.1,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41870117,4.0,1,0.9,0.1,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.2872,4.0,1,0.9,0.1,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8748,4.0,1,0.9,0.1,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1182,4.0,1,0.9,0.1,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.326,4.0,1,0.9,0.1,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,4.0,1,0.9,0.1,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1508,4.0,1,0.9,0.1,SPICE15
4865,494,11.227955,11.227955,1.0,0.32065776,5.0,1,0.1,0.1,BMS
730,267,93.00411,51.994522,1.78872905469491,0.27260274,5.0,1,0.1,0.1,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5392,5.0,1,0.1,0.1,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,6.081492E-4,5.0,1,0.1,0.1,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,5.0,1,0.1,0.1,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.36335555,5.0,1,0.1,0.1,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1834,5.0,1,0.1,0.1,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,5.0,1,0.1,0.1,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,5.0,1,0.1,0.1,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,5.0,1,0.1,0.1,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,5.0,1,0.1,0.1,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5543881,5.0,1,0.1,0.1,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,5.0,1,0.1,0.1,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,5.0,1,0.1,0.1,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,5.0,1,0.1,0.1,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,5.0,1,0.1,0.1,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41845703,5.0,1,0.1,0.1,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.287,5.0,1,0.1,0.1,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8734,5.0,1,0.1,0.1,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1188,5.0,1,0.1,0.1,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3284,5.0,1,0.1,0.1,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,5.0,1,0.1,0.1,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1512,5.0,1,0.1,0.1,SPICE15
4865,494,11.227955,11.227955,1.0,0.3204522,5.0,1,0.2,0.1,BMS
730,267,93.00411,51.994522,1.78872905469491,0.28219178,5.0,1,0.2,0.1,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5386,5.0,1,0.2,0.1,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.001013582,5.0,1,0.2,0.1,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,5.0,1,0.2,0.1,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.3626889,5.0,1,0.2,0.1,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1876,5.0,1,0.2,0.1,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,5.0,1,0.2,0.1,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,5.0,1,0.2,0.1,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,5.0,1,0.2,0.1,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,5.0,1,0.2,0.1,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5512979,5.0,1,0.2,0.1,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,5.0,1,0.2,0.1,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,5.0,1,0.2,0.1,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,5.0,1,0.2,0.1,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,5.0,1,0.2,0.1,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41870117,5.0,1,0.2,0.1,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.2882,5.0,1,0.2,0.1,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8712,5.0,1,0.2,0.1,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1182,5.0,1,0.2,0.1,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3242,5.0,1,0.2,0.1,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,5.0,1,0.2,0.1,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1518,5.0,1,0.2,0.1,SPICE15
4865,494,11.227955,11.227955,1.0,0.32106885,5.0,1,0.3,0.1,BMS
